member_id,first_name,last_name,full_name,division,house,party,from_date,from_why,to_date,to_why,gender
526,Warren,Truss,Warren Truss,Wide Bay,representatives,National Party,1990-03-24,general_election,2016-05-09,retired,male
527,Wilson,Tuckey,Wilson Tuckey,O'Connor,representatives,Liberal Party,1980-10-18,general_election,2010-08-21,unknown,male
528,Malcolm,Turnbull,Malcolm Turnbull,Wentworth,representatives,Liberal Party,2004-10-09,general_election,2018-08-31,resigned,male
529,Jim,Turnour,Jim Turnour,Leichhardt,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,unknown,male
530,Thomas,Uren,Thomas Uren,Reid,representatives,Australian Labor Party,1958-11-22,general_election,1990-02-19,retired,male
531,Mark,Vaile,Mark Vaile,Lyne,representatives,National Party,1993-03-13,general_election,2008-07-30,resigned,male
532,Danna,Vale,Danna Vale,Hughes,representatives,Liberal Party,1996-03-02,general_election,2010-08-21,retired,female
533,Maria,Vamvakinou,Maria Vamvakinou,Calwell,representatives,Australian Labor Party,2001-11-10,general_election,9999-12-31,still_in_office,female
534,Ross,Vasta,Ross Vasta,Bonner,representatives,Liberal Party,2004-10-09,general_election,2007-11-24,unknown,male
626,Ross,Vasta,Ross Vasta,Bonner,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
535,Robert,Viner,Robert Viner,Stirling,representatives,Liberal Party,1972-12-02,general_election,1983-03-05,unknown,male
536,Barry,Wakelin,Barry Wakelin,Grey,representatives,Liberal Party,1993-03-13,general_election,2007-10-17,retired,male
537,Francis,Walker,Francis Walker,Robertson,representatives,Australian Labor Party,1990-03-24,general_election,1996-03-02,unknown,male
538,Laurie,Wallis,Laurie Wallis,Grey,representatives,Australian Labor Party,1969-10-25,general_election,1983-02-04,retired,female
539,Mal,Washer,Mal Washer,Moore,representatives,Liberal Party,1998-10-03,general_election,2013-08-05,retired,male
540,David,Watson,David Watson,Forde,representatives,Liberal Party,1984-12-01,general_election,1987-07-11,unknown,male
541,Alasdair,Webster,Alasdair Webster,Macquarie,representatives,Liberal Party,1984-12-01,general_election,1993-03-13,unknown,male
542,Deane,Wells,Deane Wells,Petrie,representatives,Australian Labor Party,1983-03-05,general_election,1984-12-01,unknown,male
543,Andrea,West,Andrea West,Bowman,representatives,Liberal Party,1996-03-02,general_election,1998-10-03,unknown,female
544,Stewart,West,Stewart West,Cunningham,representatives,Australian Labor Party,1977-10-15,by_election,1993-02-08,retired,male
545,Peter,White,Peter White,McPherson,representatives,Liberal Party,1981-02-21,by_election,1990-02-19,retired,male
546,Kim,Wilkie,Kim Wilkie,Swan,representatives,Australian Labor Party,1998-10-03,general_election,2007-11-24,unknown,male
547,Daryl,Williams,Daryl Williams,Tangney,representatives,Liberal Party,1993-03-13,general_election,2004-08-31,retired,male
548,Ralph,Willis,Ralph Willis,Gellibrand,representatives,Australian Labor Party,1972-12-02,general_election,1998-08-31,retired,male
550,Gregory,Wilton,Gregory Wilton,Isaacs,representatives,Australian Labor Party,1996-03-02,general_election,2000-06-14,died,male
551,Tony,Windsor,Tony Windsor,New England,representatives,Independent,2001-11-10,general_election,2013-08-05,retired,male
552,Jason,Wood,Jason Wood,La Trobe,representatives,Liberal Party,2004-10-09,general_election,2010-08-21,unknown,male
657,Jason,Wood,Jason Wood,La Trobe,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
553,Harry,Woods,Harry Woods,Page,representatives,Australian Labor Party,1990-03-24,general_election,1996-03-02,unknown,male
554,Bob,Woods,Bob Woods,Lowe,representatives,Liberal Party,1987-07-11,general_election,1993-03-13,unknown,male
555,Michael,Wooldridge,Michael Wooldridge,Casey,representatives,Liberal Party,1998-10-03,general_election,2001-10-08,retired,male
556,Michael,Wooldridge,Michael Wooldridge,Chisholm,representatives,Liberal Party,1987-07-11,general_election,1998-10-03,unknown,male
557,Trish,Worth,Trish Worth,Adelaide,representatives,Liberal Party,1993-03-13,general_election,2004-10-09,unknown,female
558,Keith,Wright,Keith Wright,Capricornia,representatives,Independent,1984-12-01,general_election,1993-03-13,unknown,male
559,William,Yates,William Yates,Holt,representatives,Liberal Party,1975-12-13,general_election,1980-10-18,unknown,male
560,Michael,Young,Michael Young,Port Adelaide,representatives,Australian Labor Party,1974-05-18,general_election,1988-02-08,resigned,male
561,Christian,Zahra,Christian Zahra,McMillan,representatives,Australian Labor Party,1998-10-03,general_election,2004-10-09,unknown,male
562,Paul,Zammit,Paul Zammit,Lowe,representatives,Independent,1996-03-02,general_election,1998-10-03,unknown,male
563,Tony,Zappia,Tony Zappia,Makin,representatives,Australian Labor Party,2007-11-24,general_election,9999-12-31,still_in_office,male
312,Leonard,Keogh,Leonard Keogh,Bowman,representatives,Australian Labor Party,1983-03-05,general_election,1987-06-05,retired,male
314,John,Kerin,John Kerin,Werriwa,representatives,Australian Labor Party,1978-09-23,by_election,1993-12-22,resigned,male
387,William,Morrison,William Morrison,St George,representatives,Australian Labor Party,1980-10-18,general_election,1984-10-26,retired,male
549,Ian,Wilson,Ian Wilson,Sturt,representatives,Liberal Party,1972-12-02,general_election,1993-02-08,retired,male
567,Darren,Chester,Darren Chester,Gippsland,representatives,National Party,2008-06-28,by_election,9999-12-31,still_in_office,male
638,David,Feeney,David Feeney,Batman,representatives,Australian Labor Party,2013-09-07,general_election,2018-02-01,resigned,male
585,Robert,Oakeshott,Robert Oakeshott,Lyne,representatives,Independent,2008-09-06,by_election,2013-08-05,retired,male
586,Jamie,Briggs,Jamie Briggs,Mayo,representatives,Liberal Party,2008-09-06,by_election,2016-07-02,unknown,male
587,Paul,Fletcher,Paul Fletcher,Bradfield,representatives,Liberal Party,2009-12-05,by_election,9999-12-31,still_in_office,male
588,Kelly,O'Dwyer,Kelly O'Dwyer,Higgins,representatives,Liberal Party,2009-12-05,by_election,9999-12-31,still_in_office,female
589,John,Alexander,John Alexander,Bennelong,representatives,Liberal Party,2010-08-21,general_election,2017-11-11,resigned,male
728,John,Alexander,John Alexander,Bennelong,representatives,Liberal Party,2017-12-16,by_election,9999-12-31,still_in_office,male
590,George,Christensen,George Christensen,Dawson,representatives,National Party,2010-08-21,general_election,9999-12-31,still_in_office,male
591,Andrew,Wilkie,Andrew Wilkie,Denison,representatives,Independent,2010-08-21,general_election,9999-12-31,still_in_office,male
592,Ken,O'Dowd,Ken O'Dowd,Flynn,representatives,National Party,2010-08-21,general_election,9999-12-31,still_in_office,male
593,Bert,Van Manen,Bert Van Manen,Forde,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
594,Ken,Wyatt,Ken Wyatt,Hasluck,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
595,Laura,Smyth,Laura Smyth,La Trobe,representatives,Australian Labor Party,2010-08-21,general_election,2013-09-07,unknown,female
597,Wyatt,Roy,Wyatt Roy,Longman,representatives,Liberal Party,2010-08-21,general_election,2016-07-02,unknown,male
599,Rob,Mitchell,Rob Mitchell,McEwen,representatives,Australian Labor Party,2010-08-21,general_election,9999-12-31,still_in_office,male
600,Adam,Bandt,Adam Bandt,Melbourne,representatives,Australian Greens,2010-08-21,general_election,9999-12-31,still_in_office,male
601,Tony,Crook,Tony Crook,O'Connor,representatives,National Party,2010-08-21,general_election,2013-08-05,retired,male
602,Natasha,Griggs,Natasha Griggs,Solomon,representatives,Country Liberal Party,2010-08-21,general_election,2016-07-02,unknown,female
603,Geoff,Lyons,Geoff Lyons,Bass,representatives,Australian Labor Party,2010-08-21,general_election,2013-09-07,unknown,male
604,Gai,Brodtmann,Gai Brodtmann,Canberra,representatives,Australian Labor Party,2010-08-21,general_election,9999-12-31,still_in_office,female
605,Russell,Matheson,Russell Matheson,Macarthur,representatives,Liberal Party,2010-08-21,general_election,2016-07-02,unknown,male
606,Stephen,Jones,Stephen Jones,Throsby,representatives,Australian Labor Party,2010-08-21,general_election,2016-07-02,unknown,male
724,Stephen,Jones,Stephen Jones,Whitlam,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
607,Josh,Frydenberg,Josh Frydenberg,Kooyong,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
608,Dan,Tehan,Dan Tehan,Wannon,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
609,Michael,McCormack,Michael McCormack,Riverina,representatives,National Party,2010-08-21,general_election,9999-12-31,still_in_office,male
611,Ewen,Jones,Ewen Jones,Herbert,representatives,Liberal Party,2010-08-21,general_election,2016-07-02,unknown,male
612,Karen,Andrews,Karen Andrews,McPherson,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,female
613,Andrew,Leigh,Andrew Leigh,Fraser,representatives,Australian Labor Party,2010-08-21,general_election,2016-07-02,unknown,male
723,Andrew,Leigh,Andrew Leigh,Fenner,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
614,Deborah,O'Neill,Deborah O'Neill,Robertson,representatives,Australian Labor Party,2010-08-21,general_election,2013-09-07,unknown,female
615,Alan,Tudge,Alan Tudge,Aston,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
616,Ed,Husic,Ed Husic,Chifley,representatives,Australian Labor Party,2010-08-21,general_election,9999-12-31,still_in_office,male
617,Craig,Kelly,Craig Kelly,Hughes,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
618,Michelle,Rowland,Michelle Rowland,Greenway,representatives,Australian Labor Party,2010-08-21,general_election,9999-12-31,still_in_office,female
624,Scott,Buchholz,Scott Buchholz,Wright,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,male
625,Jane,Prentice,Jane Prentice,Ryan,representatives,Liberal Party,2010-08-21,general_election,9999-12-31,still_in_office,female
656,Matt,Thistlethwaite,Matt Thistlethwaite,Kingsford Smith,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,male
634,David,Coleman,David Coleman,Banks,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
635,Tony,Pasin,Tony Pasin,Barker,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
636,Nickolas,Varvaris,Nickolas Varvaris,Barton,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,male
637,Andrew,Nikolic,Andrew Nikolic,Bass,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,male
639,Lisa,Chesters,Lisa Chesters,Bendigo,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,female
640,Brett,Whiteley,Brett Whiteley,Braddon,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,male
641,Michelle,Landry,Michelle Landry,Capricornia,representatives,National Party,2013-09-07,general_election,9999-12-31,still_in_office,female
643,Sarah,Henderson,Sarah Henderson,Corangamite,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,female
644,Michael,Sukkar,Michael Sukkar,Deakin,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
645,Karen,McNamara,Karen McNamara,Dobell,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,female
647,Peter,Hendy,Peter Hendy,Eden-Monaro,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,male
649,Tim,Watts,Tim Watts,Gellibrand,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,male
650,Ann,Sudmalis,Ann Sudmalis,Gilmore,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,female
651,Matt,Williams,Matt Williams,Hindmarsh,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,male
652,Keith,Pitt,Keith Pitt,Hinkler,representatives,National Party,2013-09-07,general_election,9999-12-31,still_in_office,male
655,Cathy,McGowan,Cathy McGowan,Indi,representatives,Independent,2013-09-07,general_election,9999-12-31,still_in_office,female
658,Joanne,Ryan,Joanne Ryan,Lalor,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,female
659,Fiona,Scott,Fiona Scott,Lindsay,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,female
660,David,Gillespie,David Gillespie,Lyne,representatives,National Party,2013-09-07,general_election,9999-12-31,still_in_office,male
661,Eric,Hutchinson,Eric Hutchinson,Lyons,representatives,Liberal Party,2013-09-07,general_election,2016-07-02,unknown,male
662,Andrew,Broad,Andrew Broad,Mallee,representatives,National Party,2013-09-07,general_election,9999-12-31,still_in_office,male
663,Ian,Goodenough,Ian Goodenough,Moore,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
665,Sharon,Claydon,Sharon Claydon,Newcastle,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,female
667,Kevin,Hogan,Kevin Hogan,Page,representatives,National Party,2013-09-07,general_election,9999-12-31,still_in_office,male
669,Alannah,Mactiernan,Alannah Mactiernan,Perth,representatives,Australian Labor Party,2013-09-07,general_election,2016-05-09,retired,female
670,Luke,Howarth,Luke Howarth,Petrie,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
671,Jim,Chalmers,Jim Chalmers,Rankin,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,male
672,Craig,Laundy,Craig Laundy,Reid,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
673,Lucy,Wicks,Lucy Wicks,Robertson,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,female
674,Andrew,Giles,Andrew Giles,Scullin,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,male
642,Pat,Conroy,Pat Conroy,Charlton,representatives,Australian Labor Party,2013-09-07,general_election,2016-07-02,unknown,male
711,Pat,Conroy,Pat Conroy,Shortland,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
653,Clare,O'Neil,Clare O'Neil,Hotham,representatives,Australian Labor Party,2013-09-07,general_election,9999-12-31,still_in_office,female
668,Christian,Porter,Christian Porter,Pearce,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
666,Rick,Wilson,Rick Wilson,O'Connor,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
654,Angus,Taylor,Angus Taylor,Hume,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,male
646,Melissa,Price,Melissa Price,Durack,representatives,Liberal Party,2013-09-07,general_election,9999-12-31,still_in_office,female
677,Clive,Palmer,Clive Palmer,Fairfax,representatives,Palmer United Party,2013-09-07,general_election,2016-05-09,retired,male
678,Terri,Butler,Terri Butler,Griffith,representatives,Australian Labor Party,2014-02-08,by_election,9999-12-31,still_in_office,female
681,Andrew,Hastie,Andrew Hastie,Canning,representatives,Liberal Party,2015-09-19,by_election,9999-12-31,still_in_office,male
682,Trent,Zimmerman,Trent Zimmerman,North Sydney,representatives,Liberal Party,2015-12-05,by_election,9999-12-31,still_in_office,male
683,Linda,Burney,Linda Burney,Barton,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
684,Ross,Hart,Ross Hart,Bass,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
685,Justine,Keay,Justine Keay,Braddon,representatives,Australian Labor Party,2016-07-02,general_election,2018-05-10,resigned,female
732,Justine,Keay,Justine Keay,Braddon,representatives,Australian Labor Party,2018-07-28,general_election,9999-12-31,still_in_office,female
686,Matt,Keogh,Matt Keogh,Burt,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
687,Julia,Banks,Julia Banks,Chisholm,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,female
688,Anne,Aly,Anne Aly,Cowan,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
689,Emma,McBride,Emma McBride,Dobell,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
691,Ted,O'Brien,Ted O'Brien,Fairfax,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
692,Cathy,O'Toole,Cathy O'Toole,Herbert,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
694,Emma,Husar,Emma Husar,Lindsay,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
695,Susan,Lamb,Susan Lamb,Longman,representatives,Australian Labor Party,2016-07-02,general_election,2018-05-10,resigned,female
734,Susan,Lamb,Susan Lamb,Longman,representatives,Australian Labor Party,2018-07-28,general_election,9999-12-31,still_in_office,female
696,Brian,Mitchell,Brian Mitchell,Lyons,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
697,Mike,Freelander,Mike Freelander,Macarthur,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
698,Susan,Templeman,Susan Templeman,Macquarie,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
699,Rebekha,Sharkie,Rebekha Sharkie,Mayo,representatives,Nick Xenophon Team,2016-07-02,general_election,2018-04-10,changed_party,female
731,Rebekha,Sharkie,Rebekha Sharkie,Mayo,representatives,Centre Alliance,2018-04-10,changed_party,2018-05-11,resigned,female
735,Rebekha,Sharkie,Rebekha Sharkie,Mayo,representatives,Centre Alliance,2018-07-28,general_election,9999-12-31,still_in_office,female
700,Damian,Drum,Damian Drum,Murray,representatives,National Party,2016-07-02,general_election,9999-12-31,still_in_office,male
701,Meryl,Swanson,Meryl Swanson,Paterson,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
702,Luke,Gosling,Luke Gosling,Solomon,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
703,Jason,Falinski,Jason Falinski,Mackellar,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
704,Chris,Crewther,Chris Crewther,Dunkley,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
705,Milton,Dick,Milton Dick,Oxley,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
706,Trevor,Evans,Trevor Evans,Brisbane,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
707,Nicolle,Flint,Nicolle Flint,Boothby,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,female
708,Andrew,Gee,Andrew Gee,Calare,representatives,National Party,2016-07-02,general_election,9999-12-31,still_in_office,male
709,Madeleine,King,Madeleine King,Brand,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
710,Julian,Hill,Julian Hill,Bruce,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
712,Ben,Morton,Ben Morton,Tangney,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
713,Peter,Khalil,Peter Khalil,Wills,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
714,Julian,Leeser,Julian Leeser,Berowra,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
715,John,McVeigh,John McVeigh,Groom,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
716,David,Littleproud,David Littleproud,Maranoa,representatives,National Party,2016-07-02,general_election,9999-12-31,still_in_office,male
717,Tim,Hammond,Tim Hammond,Perth,representatives,Australian Labor Party,2016-07-02,general_election,2018-05-10,resigned,male
718,Llew,O'Brien,Llew O'Brien,Wide Bay,representatives,National Party,2016-07-02,general_election,9999-12-31,still_in_office,male
719,Josh,Wilson,Josh Wilson,Fremantle,representatives,Australian Labor Party,2016-07-02,general_election,2018-05-10,resigned,male
736,Josh,Wilson,Josh Wilson,Fremantle,representatives,Australian Labor Party,2018-07-28,general_election,9999-12-31,still_in_office,male
720,Tim,Wilson,Tim Wilson,Goldstein,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
721,Anne,Stanley,Anne Stanley,Werriwa,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,female
722,Andrew,Wallace,Andrew Wallace,Fisher,representatives,Liberal Party,2016-07-02,general_election,9999-12-31,still_in_office,male
729,Ged,Kearney,Ged Kearney,Batman,representatives,Australian Labor Party,2018-03-17,by_election,9999-12-31,still_in_office,female
730,Patrick,Gorman,Patrick Gorman,Perth,representatives,Australian Labor Party,2018-07-28,by_election,9999-12-31,still_in_office,male
737,Kerryn,Phelps,Kerryn Phelps,Wentworth,representatives,Independent,2018-11-05,by_election,9999-12-31,still_in_office,female
